uid,name,visits,playing,likes,genre,genreL1,created,updated,description,creator,playerCount,totalUpVotes,totalDownVotes
7629331599,[UPD] Prospecting! 💎,248190792,3751,433329,All,Simulation,2025-05-02T00:57:31.01Z,2026-07-16T02:51:02.165Z,"Grab your pan and head to the river in Prospecting! — a relaxing gold-panning adventure! Search for gold, gems, and hidden treasures as you explore rivers, caves, and old mining sites. Upgrade your ge",Prospecting!,3728,319430,11819
1743990973,[🏖️] Wall Hop Practice,247286477,1204,131085,All,Obby & Platformer,2020-05-17T08:24:42.393Z,2026-07-14T15:08:56.672Z,"Practice Wall Hopping!
🧗 Wall Hopping: Climbing walls by jumping and turning against them. This technique works in any Roblox game to reach otherwise inaccessible areas!

✅ Everything in this game has",minderkat,1247,59435,24658
5295169598,Ultimate Home Tycoon 🏠,245750829,1298,2148716,All,Simulation,2023-11-14T02:27:36.467Z,2026-07-17T23:13:48.7237538Z,"🏠 Build your Ultimate Dream Home! 🔨 Create, Share, & Sell the Home or Mansion of your Dreams by Customizing every detail with Furniture, Appliances, and Home Decor that reflects your Unique style!
👍 L",Ultimate Home Tycoon,1277,483512,12135
2652888345,Avatar Simulator,243531765,2421,108115,All,Shopping,2021-06-10T03:26:26.067Z,2026-07-17T20:12:02.5884834Z,"Let's morph into other player by clicking on the avatar or your friends.

You can try on clothes, emotes, Animation of Roblox Avatar Shop.

If you like it, you can buy it in this game.

We are trying ",Avatar Simulator Group,2398,18468,5220
6749060816,Asylum Life 🔊,240674531,7567,1640339,All,Roleplay & Avatar Sim,2024-11-02T07:31:07.557Z,2026-07-17T23:04:21.6657943Z,"🔪 You’ve been locked up in this facility masquerading as an Asylum for mysterious reasons! You can either choose to be an Orderly to protect the staff or a Patient to cause some mischief 😈
Beware thou",Asylum Life Community,7150,271134,53154
4983034985,Conquer The World WW2 [🗺️ New WW1 ],237210768,3954,755703,Military,Strategy,2023-08-13T15:37:24.597Z,2026-06-26T13:32:43.105Z,"Lead your nation to world domination in this strategy war game! 🏆

[⚡] Similar to Hearts of Iron (Hoi4), but faster and more fun ‼

[⚔️] Historical Warfare: Lead your country through WW1, WW2, and WW3",Marian_Dev,3939,102345,24047
4851783408,[🌎] Real Futbol,234113705,2832,228241,Sports,Sports & Racing,2023-07-09T06:47:30.81Z,2026-07-16T18:08:08.2091787Z,"⚽ Step into an unrivalled experience of football, whether you're beginning your career or continuing your legacy.

🐐 Enjoyed the most realistic football game on Roblox? 👍⭐ Like and favourite Real Futb",Real Sports Interactive,2847,129485,24842
6521100398,Dreamville 🏡 RP,234096634,21225,411983,All,Roleplay & Avatar Sim,2024-09-07T02:38:20.257Z,2026-06-17T18:32:21.712Z,"Hang out with friends, meet new people, create your own fun, and explore a city full of possibilities.

Own your dream home, drive cool vehicles, and dive into a world where you can play however you w",Dreamfusion Games,21520,200603,11096
1001911915,🌽 Farming and Friends,229345718,2678,674092,All,Simulation,2019-01-21T21:25:27.42Z,2026-07-17T01:33:30.0161397Z,"💰Group Members get 5% boost when selling crops 
Join Here: https://www.roblox.com/groups/4035125

👋 Welcome to Farming and Friends! Grab your tractor and call your friends! 

In Farming and Friends, y",Dunn Games,2673,266868,35353
7785400752,[🦂] ZOO or OOF🎯,228928169,2396,6258725,All,Party & Casual,2025-05-27T16:45:13.593Z,2026-07-17T13:39:43.8388546Z,"ZOO or OOF! 🦓 
The animals are on the loose… 
Play as a sneaky animal escaping the zoo, or as the zookeeper trying to catch them!

🌟 Remember to like the game and join our group for the latest updates",Dropping a Banger,2435,402355,21171
6161049307,Pixel Blade [😺Merchant],226737917,504,954446,Fighting,RPG,2024-06-23T08:22:35.457Z,2026-07-13T23:18:01.192Z,"Version: 1.20.0
[Current Rarest Weapon: Atlantis]

Use Code: ""725K"" & ""Merchant"" (cap K)
(New code at 750K likes!)

Right Click (or F) - block/parry
Left Click - attack
Q - dash
* Shift Lock is recomm",Frost Blade Games,506,749035,24284
7178032757,[🧭] Rebirth Champions: Ultimate,226706306,6329,145616,All,Simulation,2025-02-01T08:45:07.927Z,2026-07-17T18:07:29.4408146Z,"🎁 Use code ""release"" for Free Boost in-game! 

💖 Welcome to Rebirth Champions: Ultimate! 
⚡ Click to get Clicks!
♻️ Rebirth to get Clicks Multiplier! 
🐾 Hatch Eggs to unlock new Pets! 
🌌 Complete ques",Powerful Studio,6318,229399,5739
8080493298,A Grabpack Test [HUGGY WUGGY],222325055,3005,261343,All,Puzzle,2025-07-05T18:07:02.217Z,2026-07-11T16:30:38.562Z,"Literally just A Grabpack Test by PREW-X.

Developers:
- Elian3103 (Scripting, Building & Modeling)
- Enryprew_br (Scripting)
- Rixxles (Scripting, Building & Modeling)
- Maki (Building)
- JTMMachinim",PREW - X,3029,84073,13231
1784051919,[New Update] Beat up simulator,221831382,696,2078642,Comedy,Entertainment,2020-06-04T06:40:17.307Z,2026-07-04T06:15:01.789Z,"So, basically this is where you beat up n stuff

I also made an animation game!
https://www.roblox.com/games/8281431812/Gojo-Geto-Walk-Animation-Simulator

Btw get this model if you want to make a map",Imded Studios,656,349292,20127
10199301628,Merge a Nuke!,219923439,29410,1272965,All,Simulation,2026-05-21T13:45:07.797Z,2026-07-17T02:17:29.077638Z,"Merge nukes. Stack your arsenal. RAID everyone. 💥

🔧 Merge bombs into BIGGER nukes
💰 Your nukes earn CASH every second - even whilst you're OFFLINE!
🚀 Launch nukes at enemy bases and STEAL their cash
",Nuke The Game,28497,568222,28533
10039338037,[🌽] Build A Ring Farm,217954502,6864,2420032,All,Simulation,2026-04-15T12:24:44.616Z,2026-07-17T02:56:59.7787365Z,"Welcome to Build A Ring Farm!

- 🌱Grow and harvest plants
- 🤖Upgrade and Expand your farm
- 💰Sell your plants for cash

Remember, your farm earns offline!

Game is new so there might be some bugs.
Lik",Gamecreates,7006,780668,13537
5674379281,THA BRONX 3🔪,217650560,4795,200931,All,Action,2024-02-22T10:11:16.817Z,2026-07-14T00:55:37.233Z,"Tha Bronx 3🐍

have fun wit friends type game n action
IFYKYK

Tags: Tha bronx 3, TB3, Switches, Hood Game, Fun, Action, Shooting, Open World, Money, Grind, 2 Players, 5 Players, RolePlay, TB3, Buttons",Tha Bronx (RP),4758,145737,20346
9534705677,[BattlePass🔥] Sniper Arena,215099291,8463,1728757,All,Shooter,2026-01-10T05:55:56.67Z,2026-07-17T17:04:13.0957105Z,"Welcome to Sniper Arena — No mercy, only pure competitive gameplay.
Skins are cosmetic only with no stat bonuses. Use your sniper to eliminate your enemies!
Join Ranked matches and defeat other player",9D GAME CLUB,8360,198297,18895
8181391950,[UPD] Neo Tennis,214390953,2003,4290943,All,Sports & Racing,2025-07-17T08:08:06.74Z,2026-07-17T02:12:20.4155919Z,"🎾 Experience the thrill of tennis like never before! Can you become number one?

😎 Master unique styles and show off your skills on the court!

🌞 New content and updates coming soon — stay tuned!

👫 P",Century Athletes,2088,224033,24381
4785982047,FLASHPOINT⚡,210397789,1451,2939287,All,Action,2023-06-19T05:44:21.743Z,2026-07-16T06:07:22.886Z,"⚡ Welcome to Flashpoint!

👊 Defeat criminals to keep the city safe
💨 Zoom around the city
🏁 Race other players

💝 Join the group and like the game for FREE rewards!
💻 Available on Desktop, Mobile, Tab",Varis Studios,1461,1599641,25985
169302362,Project Lazarus: 💀 ZOMBIES 💀,210318631,1824,1841178,FPS,Shooter,2016-06-28T16:59:50.663Z,2026-06-29T02:26:26.981Z,Survive the endless waves of zombie hordes in this cooperative shooter. Earn points by killing zombies and repairing barricades. Get better weapons and open up new areas before the undead overrun you.,logitech101,1847,678981,29943
9978329815,Mukbang Game [Testing] 🍣🐟!,208468902,43371,602886,All,,2026-04-02T17:40:56.404Z,2026-07-17T23:23:41.4460493Z,"Have a yummers experience at Mukbang Corner!
Where you are able to record your mukbangs and ASMR in Roblox!

Features:
- Gluttony
- Camera controllers
- ASMR
- Chair adjustments
- Collab mukbang
- Cat",sorynn22,41890,184624,11673
8520148363,💥 Tank Game! [2.2],207188664,6519,2795074,All,Simulation,2025-08-23T10:55:18.7Z,2026-07-16T08:34:10.198Z,"🔨 Build your ultimate tank with diverse upgrade paths and stat boosts like damage, health, and speed to dominate the arena!

[HOW TO PLAY]
💥 Shoot at food for levels!
💫 Level up & upgrade your stats!
",7x3,6372,649035,68138
7633926880,[NEBULA] BloxStrike,207135605,5575,478424,All,Shooter,2025-05-02T20:39:54.717Z,2026-07-17T19:57:58.8092313Z,"BloxStrike is a fast-paced, competitive 5v5 shooter where strategy, aim, and teamwork decide the outcome. Battle across detailed maps in intense round-based combat. Eliminate opponents, plant or defus",BloxStrike,5664,537102,27053
8937254139,Dungeon Hunters [UPD],206730331,1703,1787581,All,RPG,2025-10-13T05:44:34.117Z,2026-07-11T08:57:19.024Z,"😈 Monsters have invaded the whole world! 
💥 Team up! Fight back! Defeat the monsters!

🎮 How to Play:
🚪 Random Rooms! What awaits behind the next door? Treasure or Terror?
💪 Fight & Survival! 76 Types",The Evac Syndicate,1687,468536,7684
3359505957,Collect All Pets!,206647937,3020,321690,All,Simulation,2022-02-20T17:07:04.26Z,2026-07-13T01:43:42.637Z,"Use this code: FirstCodeEver

Collect All Pets! is a pet simulator game! Hatch eggs, and fuse them into higher rarity pets! Collect Legendary and Mythical pets!

🐥 Hatch eggs to get new pets!
🐺 Fuse p",TwoZoos,3040,125310,9811
7307246329,100 Players Musical Chairs,199063647,457,2295217,All,Party & Casual,2025-02-28T14:34:03.827Z,2026-01-13T17:53:10.447Z,"Game shutdown = Update (those r important)
Exploiting leads to a permanent ban

🎶 100-Player Musical Chairs! 🪑🔥

Welcome to the biggest and most intense game of Musical Chairs on Roblox! Can you outpl",Cleanrot,470,256513,44010
6568417585,[UPDATE] M.E.G. Endless Reality,195440707,6354,979319,All,Survival,2024-09-18T01:05:05.543Z,2026-07-11T14:48:13.564Z,You work as M.E.G. employees who are charged with the duty to enter levels of The Backrooms and complete missions given to you. from guiding a lost traveler to closing No-clip zones. Seems easy right!,PUG_Games,6373,155804,11876
3573098848,💰 Bid Battles!,193261895,412,412348,All,Simulation,2022-05-11T16:47:00.13Z,2026-06-20T18:29:38.265Z,"Storage wars! Win garage auctions and find the rarest treasures in the game. Sell your treasures to customers in your store and grow your empire! Storage Hunter!

Decorate your shop tycoon with lots o",Absolute Zero!,423,163117,18023
7398552394,A desrt [SANDBOX],193170806,8413,323142,All,Adventure,2025-03-18T15:07:02.27Z,2026-07-17T04:35:29.719314Z,"You’ve found yourself in the middle of a dead desert. Just you, an old garage, and a disassembled car.

🔧 Fix the car, find fuel, and set off into an endlessly procedurally generated world.
🧟‍♂️ Explo",DarkCodes studio,8463,103426,12286
5827120940,Reborn As Swordsman,192904410,1103,3733200,All,Simulation,2024-04-02T10:08:27.59Z,2026-07-14T21:37:40.533Z,"⭐️ Welcome to Reborn As Swordsman ⭐️

⚔️ Train To Gain Strength 
😈 Battle With Enemies to Gain Swords 
❤️ Rebirth for more Health 
🏠 Climb Tower for Auras 
🏆 Collect Wins & Pets! 

😎 Premium Benefits:",Weapon Kingdom,1064,354133,11150
6174994284,Savannah Life,182963236,3725,319725,All,Roleplay & Avatar Sim,2024-06-26T07:16:00.983Z,2026-05-23T07:36:33.778Z,"Experience life as Africa’s most iconic animals in Savannah Life, the ultimate survival adventure. Become a lion 🦁 and lead your pride to glory. Feel the thunder of the savannah as a powerful elephant",NOYO Productions,3732,281550,17987
1198533421,[NEW CARS!] Midnight Racing: Tokyo,178270074,877,722927,Town and City,Sports & Racing,2019-06-20T21:29:15.317Z,2026-07-09T00:11:04.396Z,"CODE: ALPHA

Version: Alpha v.1.1.

• Over 180+ unique cars to buy! 
• Great car customization!
• Advanced tuning!
• 7 different maps! 
• Challenge different players! 
__
MRT is a racing sim-cade wher",devGem,896,251505,28558
4263576532,Cali Shootout 💥,175000873,2705,452404,Town and City,Action,2023-01-07T05:20:47.997Z,2026-07-09T16:36:44.671Z,"🔥 CALI SHOOTOUT – THE #1 STREET GAME ON ROBLOX!

Welcome to California, where loyalty is everything and the streets never sleep. Build your crew, run the city, and dominate rival factions or get stepp",Crimelife,2683,484814,34910
358276974,Apocalypse Rising 2,174705997,1960,953052,Adventure,Action,2017-06-11T16:28:34.007Z,2026-07-13T20:14:16.588Z,"Test your skills as you brave the unfolding zombie apocalypse! Survive alone or with friends in this open-world tactical shooter!

📢 AR2 now supports Xbox and PS5! 
PS4 is not currently supported, sor",Dualpoint Interactive,1957,252148,40286
9167377564,100 Days At Sea,171491754,48077,4499546,All,Survival,2025-11-14T18:03:21.5Z,2026-07-17T23:20:45.9179044Z,"Inspired by 99 Nights in The Forest created by Grandma's Favorite Games

🏴‍☠️ You are sent on a mission to the middle of the ocean.
🏴‍☠️ You must uncover the mystery of the Bermuda Triangle...
✅ Survi",Stranded Devs,47395,395994,10835
2251388500,Twisted [BETA],168874379,2985,512861,All,Simulation,2020-12-30T08:18:03.21Z,2026-07-13T19:29:10.337Z,"**This game will NOT run well on low end devices!**

Twisted is a storm chasing game by Willzuh and Siryzm.

Throughout the rolling hills and prairies of the fictional state of Keysota, scientists and",Twisted Official,2964,199245,21336
8058628992,Kpop Demon Hunters RP,168162107,690,565726,All,Roleplay & Avatar Sim,2025-07-03T08:03:15.25Z,2026-04-25T07:58:25.339Z,"**THIS IS A FANMADE GAME!

Roleplay as your favorite HUNTR/X girls or SAJA boys! Explore magical worlds, perform on stage, and recreate iconic scenes! 

",Kpop Demon Hunterss,663,72917,6228
6069634717,Sorcerer Tower Defense [HIGURUMA⚖️],166187209,3324,242159,All,Strategy,2024-06-03T13:06:13.67Z,2026-07-06T13:09:47.893Z,"First Jujutsu Kaisen Tower Defense game on Roblox!

⬆️ Update 30.0 
 
The Culling Game is here!

Fight various culling players and obtain them as units, open orbs and gain amazing loot!

New units:
- ",Peanut Butter Entertainment,3301,372971,10746
3634139746,Hood Customs,160697996,650,97538,Fighting,Action,2022-06-05T11:02:03.687Z,2026-07-15T17:20:46.329Z,"Welcome to Hood Customs!

Fight the best of the best!
Achieve a staggering colleciton of various of cosmetics, including Gun Skins, Knives, Name Tags, Bullet Tracers, Gun Charms

Expereince different ",Hood Customs Entertainment,638,50099,19701
6925369391,Capybara Evolution,159675049,380,697627,All,Simulation,2024-12-15T18:10:11.377Z,2026-07-16T11:30:04.1132679Z,"Welcome to Capybara Evolution!  

UPDATES EVERY SATURDAY!

⚔️ Eat to gain levels!
🧬 Gain levels to unlock new Capybaras!
🏆 Collect Wins & Pets!


PREMIUM PLAYERS GET +10% Wins & +10% EXP

Tags: Capyba",Capybara Evolution,345,850849,16454
7000924848,Free Items,154920332,448,154038,All,Shopping,2024-12-29T20:08:05.383Z,2026-06-01T14:43:19.015Z,"🎮 Welcome! Here you can get various items in your inventory by completing tasks from official Roblox events and other creators.

⚠️ Important: We do not create UGC items; we only use portals to real R",Cheburek Studio,429,37756,2735
2153167977,Formula Apex Racing,154620522,581,351606,Sports,Sports & Racing,2020-11-19T20:52:10.497Z,2026-07-06T14:52:44.762Z,Push the limits and set record breaking lap times whilst you outmanoeuvre your competition. Upgrade your cars with high tech cutting edge components to get the upper hand and leave your rivals in the ,Project:Apex,586,130127,18378
850110028,"[🚓 POLICE] Roanoke, VA Driving RP",154321125,6310,612261,Town and City,Simulation,2018-09-27T22:23:52.59Z,2026-07-15T15:41:01.218Z,"⭐ Welcome to Roanoke, the ultimate open-world driving & roleplay experience set in the beautiful Blue Ridge Mountains of Virginia!

🚗 Explore a massive open world with 500+ cars, trucks, emergency veh","Roanoke, VA",6395,323695,35060
6216468795,Weak Legacy 2 ,153947866,240,227005,All,RPG,2024-07-04T23:14:20.577Z,2026-05-31T01:16:06.29Z,"Choose between fighting for humanity or fighting alongside the Demons. 

Weak Legacy is a game inspired by the show of ""Demon slayer""

 🚨600K LIKES FOR NEXT CODE! 🚨

2X Drop Rates are AUTOMATICALLY ap",Weak Games Corp.,232,543097,14860
